original,abbreviation,count
latrines,ltns,1
stakeholder,SH,1
honorable,hnrable,1
reticence,retcen,1
slaughtered,slugterd,1
newlyweds,newweds,1
predates,prdts,1
colombia,clmbia,1
massaged,massgd,1
humanistic,hmnstc,1
pentagon,pntgn,1
fermentation,fermentn,1
assuring,asurng,1
melancholic,mlc,1
eyeliner,Eyelinr,1
endocrinologist,endrocrinolgy,1
huckleberry,hcklbrry,2
pharmacy,phmcy,1
deodorant,deodnt,1
playwright,plwrght,1
recreation,rcrtn,1
repealed,rpeal,1
unmarried,Unmarid,1
vignettes,vgntts,1
centenary,centry,1
garnered,garnrd,2
downward,dwnwrd,2
shuffling,shflng,1
leisurely,leshurly,1
imagines,imgns,2
institutionalize,instutnlz,1
certitude,crtitde,1
certitude,Ctd,1
refreshment,rfresh,1
theological,thelgcl,7
twinkling,Twnklng,1
menstruation,mstratn,1
retaining,rtning,1
plundered,plndrd,3
therapists,trappts,1
firestorm,frstm,1
bicycles,byckol,1
microorganisms,microor,3
gentlemanly,gentmnly,1
ridiculing,disrespecting,1
clutches,clutchs,1
bounding,boud,1
launched,lnchd,2
recurring,rcurrng,1
hardships,hrdshps,2
jonbenet,jb,1
emaciated,Em8ci8td,1
tiresome,TRSME,1
funniest,fnnist,1
painters,Pnters,1
unplanned,unplnd,1
montessori,mntori,1
congresswoman,congres,4
adjusted,adjstd,1
requisite,rekqzt,1
carcinoma,crcm,1
endorsed,endorse,1
mixtures,mxtrs,1
ophthalmology,Opth,1
intrigued,intrig'd,1
experiments,exp,2
prescribes,pr,1
protrude,protrud,1
forecasts,forcsts,2
renewable,renewbl,1
tranquillity,trnqlty,1
chambers,chmbs,1
overstate,ovrst8,1
interchangeable,inchng,1
excavated,xcvted,1
instances,instncs,1
intended,intded,1
overhanging,overhngng,1
conducive,conducv,1
lifelong,liflng,2
commissary,cmsry,1
industrial,indstl,1
airlines,rlns,1
shenanigans,shnanigns,1
connecticut,ct,1
distributor,dstrbtr,1
opposite,opisit,1
retraction,retrction,1
demarcated,marcated,1
civilians,cvlns,1
terrible,Terbl,1
bewildering,bwildrng,1
turnbull,turnbul,1
promising,promsng,1
coworkers,cwrkrs,1
priceless,pricelss,1
connecticut,concut,1
hazardous,hzrdus,1
backfire,bckfyr,1
brazenly,brznly,1
ambitions,ambtions,1
harmonies,hrmnis,1
settling,Stg,1
ordination,ordtn,1
embodied,embd,2
unprotected,unprtctd,2
quilting,qutng,1
reaffirmation,reafrmtn,1
instructional,instructional,1
exteriors,Xtrirs,1
restrict,restct,1
pensacola,pnscla,1
approved,prove,1
swallows,swallws,1
stretches,strechs,1
intimacy,intmcy,2
identically,dntclly,1
perpetrators,Prptr8trs,1
cookbooks,cookbks,1
archeology,rkeolgy,1
accelerating,acclrating,1
operative,opr8tv,1
knuckles,kcls,1
colombia,clmb,1
linguist,ling,1
supervised,suprvsd,1
festooned,fstoond,1
paraplegic,paraplegic,1
transient,trans,1
predicted,pdtd,1
monogamous,monogms,1
literacy,lit,1
alternating,altrnating,1
distributors,dstrbtors,1
postmodernism,Pstmdrnsm,1
transcripts,tnscrpt,1
mustered,m-tered,1
communicative,comunikaytiv,1
subcontractor,sbcntrct,1
pickings,pckngs,2
metalwork,mtlwrk,1
youngstown,yungstwn,1
communally,comunly,1
nightgown,Ngthgn,1
liverpool,lvrpl,2
culinary,culnry,2
interval,ntrvl,1
assistants,asstnts,1
uncommitted,uncom,2
separatist,seprtst,1
statements,sttmnts,1
screening,Scrng,1
mystique,mystq,1
heedless,heeld,1
nanosecond,nanod,1
tributes,tribs,1
ethnicity,ethncty,1
mechanically,mech.,2
neurotransmitters,neutttrs,1
vastness,vstness,1
surprisingly,surprisingly it's good,1
impulsively,mpslvy,1
beverage,bevrage,1
multifaceted,multifa,6
applicability,ACB,1
seatbelt,Stblt,1
photogenic,PTOGEN,1
sneaking,snking,1
cranking,crankn,1
radicals,rdclz,1
dramatize,drmatz,1
paternal,Pat,1
financing,fnc,1
quantitatively,quanty,1
relinquished,relished,1
undeserving,undsrving,1
resonated,rsonatd,1
gentlemanly,gntmnly,1
congregants,cngrgnts,1
broadens,brdns,2
glossary,glsry,1
spokespeople,Spokspple,1
despises,dspies,1
mechanically,mechy,3
disclaimer,disclr,1
cluttered,cluttred,1
enrollment,enrlmt,2
granddaughters,grddottrs,1
filmmaking,filmmkg,1
socioeconomic,Socioecnmc,1
combustion,cmbstn,3
freeport,FPT,1
appointments,apntmnts,1
embarcadero,embcdo,1
moustache,mustch,1
sedentary,sdrty,1
industrialized,industry,1
duration,drtn,1
iconographic,ICNGRPHC,2
relocation,relctn,1
breadwinner,brdwnnr,1
distributor,dstrbutr,1
sandwiches,sdwes,1
hamstring,Hstg,1
quizzical,qzcl,1
authoritarian,authtarin,1
convened,convned,1
greyhound,gryhnd,1
capitalized,Capzed,1
interlaced,interl'd,1
atlantic,atlc,1
depleted,dpltd,1
invoices,invies,1
justifications,jstfctns,1
horseman,hrsemn,1
submitting,submitt_g,1
opposites,Oppsits,1
workplaces,wrkplcs,1
greenhouses,GRH,1
filmmaker,flmakr,1
hospitable,Hptb,1
stealthy,stelthy,1
congresswoman,cngrssw,8
railways,rlwys,1
sometime,smtm,1
structural,struktrl,1
honestly,hny,1
quantify,quantfy,1
transferable,Tfrb,1
premised,mised,1
overlooked,looked,1
molesters,moletrs,1
opinions,opnins,1
infamous,infmus,1
nuptials,nu,1
parlayed,parlayd,1
redemption,demption,1
settlers,settlrs,1
refreshing,when refreshing is good,1
suspension,sispnshin,1
informant,inform,1
pasadena,psadna,1
inspiration,nsprtn,1
trundled,trundld,1
pinstripes,pnstrps,2
mastercard,mstcrd,1
bedeviled,bedvld,1
unflattering,Unfltrng,1
retailers,rtlrs,1
housekeeping,hskeepng,1
singular,snglr,2
arbiters,arbit,1
pestering,pstrng,1
delivers,del,1
symbiotic,sybio,1
publishing,pblshng,1
struggled,strggld,1
galloway,galway,1
scrabbling,scrablg,1
divisions,div,1
proactive,procv,1
dignitaries,dgntr,1
sickness,SNKS,1
reloading,rldng,1
pickings,pikins,1
earthworms,erthwrms,1
truthful,trtful,1
mechanized,MCHNZD,1
serviceman,srvicemn,1
unpacking,unpking,1
painterly,pntrly,1
turnaround,turnarnd,1
bellingham,bllnghm,1
acquiesced,acqusd,1
rocketing,rkting,1
singsong,sngsng,1
cataracts,pscc,1
crucifixion,crucifxn,1
screamed,Scrmd,1
dispenses,disp,1
satisfactorily,satis,1
nutritionists,ntrnst,1
diocesan,diocsn,1
indecipherable,indcphbl,2
undisputed,undispt'd,1
repelling,repell,1
unnerved,unnved,1
painfully,painfly,1
skepticism,skptcm,1
actively,actly,1
thoughtless,4tless,1
combustion,combstn,5
conniving,conng,1
gonorrhea,Gnorhea,1
foodborne,fdborn,1
regulating,reg,2
somerset,somrst,1
emperors,mprrs,1
locations,locs,1
locations,loct,1
costello,COSTLLO,1
manufacturing,mf,1
bureaucrats,breacrts,1
marjorie,marj,1
individualistic,individ,6
pretensions,prtnsions,1
vaporized,vprzd,1
overexposed,overex'd,1
generators,genrtrs,1
unlatched,Unltchd,1
brochure,broc,1
maneuverability,mnvrblty,1
deutsche,dutch,1
organized,org,1
sketches,sktchs,2
chattanooga,chattnga,1
passageways,psgwys,1
truthful,truthfl,1
passersby,passby,1
grateful,grtfl,2
roundness,rndness,1
responded,respndd,1
heroines,herin,1
cartoonist,cartonst,1
lombardi,LBD,1
variances,Vriancs,1
sandpaper,sndpap,1
constellations,constlations,3
snobbery,sbby,1
protectionist,prot,1
eisenhower,eisenhwr,1
liberated,Lbratd,1
rebounder,rbundr,1
monofilament,1fil,1
acapulco,acpulco,1
generality,gnrlty,2
crandall,crdl,1
elegance,Elgnce,1
oxidation,oxidtn,1
obstetricians,obsts,1
pentecostal,pentcstl,1
interlocutors,INL,1
dramatically,drmtclly,1
destabilized,dstbz,1
coordinating,coord,1
inferred,infrd,2
clarinet,cla,1
likening,lkng,1
educating,edu,1
multiplied,mtplyd,1
priesthood,prsthd,1
forcefully,forcly,1
immature,imature,1
insuring,insrng,1
inauguration,nogurashin,1
melodramatic,melodric,1
clandestine,clndestn,1
contributors,contrib's,1
bulldozed,bldzd,1
chugging,chugng,1
addictions,diction,1
socialization,socializ,1
wavering,wvrg,1
customization,cstmiztion,1
professorial,profesorial,1
invoices,invs,1
festival,fest,1
antipathy,amtpthy,1
memorizing,mem,1
delivery,dlivry,1
preschool,prschl,1
refreshing,rfrshng,1
distillation,sdtilatn,1
anonymous,annyms,1
urbanites,urbantes,1
resigning,resign,1
heirlooms,hirloms,1
deductible,dtuable,1
compared,compard,1
spearhead,sphd,1
skeptical,skptl,1
perturbed,prtrbed,1
racehorse,rachrs,1
university,univ,4
industries,ndustrs,1
july/august,jul/aug,1
illegitimacy,illgitcy,1
pretended,pretnd,1
shiitake,shiitk,1
essentials,esstl,1
supplant,suplant,1
repetitive,Reptve,1
encouraged,encgd,1
thriller,triler,1
commissions,commish,1
atlantan,atltn,1
odysseus,odyseus,1
blatantly,tantly,1
preferable,prefrable,1
blackouts,blckouts,1
gymnasts,gymnts,2
sacrilege,sacr,1
integrative,intgrtve,1
replying,reping,1
americana,amrcana,1
misogynist,msgynst,1
cassandra,cassnd,1
supersonics,Ssonix,1
sectoral,sctral,1
measurements,mx,1
microorganisms,micrognsms,1
electrodes,elecd,1
partnership,prtnrshp,2
ripening,RIPE,1
frenzied,frnzd,1
aggressive,agresiv,1
homemaker,hom-aker,1
unnaturally,unatral,1
rosalind,roslind,1
prayerful,pryrfl,1
dramatized,drmatzd,1
calculus,calc,1
palmetto,plmtto,1
modernize,modrnz,1
searches,srchs,3
ballooned,baloond,1
harnesses,hrnss,1
responded,rpdd,1
pummeling,pmling,1
prancing,prcg,1
excerpts,EXCRP,1
ingested,ngstd,2
motorcycle,mtrc,1
resonated,res,1
possibilities,psblts,1
spectroscopy,spctrscpy,1
synthesizers,snthszrs,1
approximated,aproxmtd,1
manifests,mnifsts,1
interchangeable,interchngabl,1
microbial,micrbl,1
normalized,nrmlzd,2
earmarked,earmrkd,1
circumstance,circmstnc,1
festooned,festooned,1
straightened,stratend,1
hindquarters,hndqs,1
summarizes,sum,1
pamphlet,pmplt,1
opposition,ppstn,1
collegial,kilegel,1
satellites,satllts,4
possession,possession in football is important,1
crackers,ackers,1
perceives,persv,1
oppressors,pressor,1
diseased,dis,1
traditions,trditins,1
downwards,dwnwrds,2
handyman,hndymn,1
precarious,prcrs,1
paramedics,paramds,1
populations,Pop's,1
internationally,interntly,1
reticent,rtct,1
assaults,asslts,1
dartmouth,drtmth,3
incremental,icnrmntl,1
signifies,signfies,1
injunction,njunctn,1
dishonesty,disty,1
consequence,consquenc,1
fleeting,fletng,1
thermodynamics,thrmdync,1
esperanza,Espranzr,1
additives,advtvs,1
satellites,sat,2
palatine,pltn,1
corporeal,corp,1
unflattering,unflatrg,1
manifested,manfstd,1
blizzards,blzrds,2
emaciated,emactd,1
garnered,garn,1
deductible,dductb,1
fleeting,fltng,2
televised,tlvsd,1
emissaries,emissrs,1
permanence,prmnce,2
himalayas,hmlyas,1
schulman,schulman,1
cluttered,cluttered,1
gardener,grdnr,1
ejection,EJT,1
barrington,brgtn,1
contrary,opposite,1
microchip,microcp,1
industries,Inds,1
understatement,undtatemnt,1
semester,smstr,1
condensing,condensing,1
graduation,gradutn,5
discriminatory,disory,1
recessed,rec-sed,1
disservice,Dis,1
robustness,rbstnss,1
diversity,divrsty,1
confluence,conflunc,2
unfolded,unflded,1
wisecracking,wscrk,1
divisions,dvzns,1
communicator,communi,3
helpings,hl,1
takeovers,tkovrs,1
carcinogens,carcngens,1
schreiber,scheirbr,1
quicksilver,qckslvr,1
forwarding,fowardin,1
backdrops,Bkdrps,1
fallback,FB,1
referent,refrnt,1
reversing,back-up,1
lieutenants,lieutnnts,1
consequence,Consqnce,1
blankets,BLKTS,1
rivulets,RIV,2
benefitted,benftd,1
broached,brchd,1
combustion,cbn,1
organisms,organsms,1
telescopes,tscopes,5
familial,fnlial,1
promulgation,promulg'n,1
polishes,plishs,1
practiced,prctced,1
postcards,pstcrds,2
einstein,einst,1
otherworldly,oderwordly,1
unnecessarily,Unness,1
overflowed,ovrflowd,1
manicure,mancr,1
sensitized,sstzd,1
dissolving,dslving,1
coalition,cltn,1
repetitive,REPTVE,1
borrower,lender,1
canoeing,cn,1
laborers,labers,1
lightweight,lghtwght,1
arrowhead,arrwhd,1
leighton,lghtn,2
preprogrammed,preprgmd,1
fillmore,fllmr,1
positional,Pstnl,1
geithner,GTHN,1
ventilator,vntlatr,1
sometime,sometime watch,1
bargained,Bargned,1
wandered,Wndrd,1
nutritionists,ntritnts,1
chemicals,chmicls,1
empirically,emprly,1
preamble,prmbl,1
crouches,Crochs,1
congresswoman,cgrswm,2
requiring,rqng,1
antigovernment,antigov,1
glossary,Gls,1
misidentified,misident,1
resection,resectn,1
extravagantly,extrgntly,1
dealerships,dlrships,4
peephole,p-hole,1
spoonfuls,spnful,1
caregiver,giver,1
importation,imttn,1
selfishness,slfishnis,1
idleness,idl,1
permeated,prmeatd,1
expelled,pelled,1
flopping,flopp'g,1
heroically,herocly,1
assimilate,assmilte,1
shuffled,shufld,1
brantley,BRNTL,1
satellites,stlts,8
fullness,fullns,1
landfill,the landfill does not change,1
subdivisions,subdvns,1
commended,cmnd,1
bludgeoned,bldgnd,1
comptroller,Cmptrolr,1
projectiles,prjctls,1
mayflower,mayflow,1
tethered,teth'd,1
radicalism,rdicalsm,1
splashes,splshs,2
coattails,Coatls,1
meanings,mnings,2
empathic,empthc,1
educates,edctes,1
roundness,roness,1
aficionados,aficndos,1
schwartz,shwtz,1
rendezvous,rendezvous,1
commercialization,too much commercialization to improve,1
alleging,aleging,1
besotted,bsotd,2
tablespoon,Tbsp,1
infiltrate,Infltrt,1
temporality,tmprlty,1
telescopes,scope,1
handouts,hdts,1
virginity,VG,1
innuendo,innendo,1
sketches,SKTCH,1
paintings,paints,1
afterward,aftrwrd,2
incestuous,incestrus,1
roethlisberger,roethlisbrgr,1
outpatient,outptnt,1
allegheny,allghny,1
extraordinaire,exteaoednre,1
compensating,cmpstng,1
humphrey,mphry,1
federated,fdrtd,1
averting,avrtng,2
reexamine,rexmine,1
hardaway,hrdwy,1
pathetic,pthtic,1
countered,countred,1
entitlement,ENTLMNT,1
bloodbath,bldbath,1
unquestioned,unqestion,1
somersault,sumersalt,1
chestnut,chstnut,1
wastebasket,wastebsk,1
trudging,trdgng,2
avalanche,avlnch,1
indianapolis,Indypls,1
fascinated,fscnted,1
fluoride,foride,1
suspensions,spsnsns,1
integrative,intgrtv,1
devoutly,dvtly,1
orchestrated,och,1
congregations,congratons,1
croaking,crokng,1
monarchs,mnrchs,1
administrations,admtns,1
bacterium,bact.,1
wrongfully,rongfuly,1
daydreaming,daydream,1
precipitate,precip.,1
secretive,secrtv,1
sedentary,sedentary,1
discrepancies,dscrpncies,1
swallowed,swllwd,1
unaccountably,unaccntbly,1
shortcomings,shrtcmings,1
photojournalist,fotojouno,1
hobbling,hblg,1
superconducting,sprcondcting,1
settlements,stlmnts,1
ethicist,ethicist,1
pinching,pincng,1
heathrow,LHR,1
subtraction,subtn,1
businesswoman,executive,1
ministering,ministrng,2
moderating,modratng,1
biography,bio,2
antioxidants,antoxdnts,1
humanize,humnize,1
switchbacks,swbcks,1
distilled,dstld,1
battalion,batyalon,1
familial,fmilal,1
midwinter,mw,1
pineapples,pnaples,1
anthropogenic,snthpgntc,1
thoughtless,thotless,1
dishwasher,Dwsher,1
acceleration,acc,9
thoroughness,thness,1
constellations,constels,1
shoestring,shstrng,2
unenviable,unviabl,1
paleolithic,paleithic,1
optimize,optmiz,1
straddles,strddls,1
mythical,Mythcl,1
wrongfully,wrong,1
unbeaten,nbten,1
crevices,crvises,1
extracurricular,extrcuricla,1
decomposed,dcomped,1
villages,villgs,1
adulthood,adthood,1
grizzled,grzzld,1
crossings,Crsings,1
extending,extng.,1
reptilian,rptlin,1
gunnison,gunson,1
preschool,preskol,1
unifying,unfying,1
conferring,conf,1
operator,oprtr,1
wainwright,wnwrght,2
sportswriter,sportriter,1
settlers,stls,1
bridgeport,brdgport,1
impressions,imprssns,2
suffocating,sfctng,1
interrogating,ntrogtng,1
lieberman,libman,1
swallows,SWLLWS,1
resentful,rsntfl,2
proposals,ppls,1
blacklisted,blklstd,1
lutherans,luthns,1
prolonging,prlog,1
alternates,AT,1
mitochondrial,mitochndrl,1
deductions,ddctns,1
gobbling,gobble,1
vandalized,vndlzd,1
octagonal,ocgl,1
imminent,IMMNNT,1
structural,strtural,1
channing,tatum,1
smoother,smthr,1
punishing,pun,1
jeopardize,jprdize,1
sideways,sdewys,1
ambulances,ambulances,1
consoled,cnsld,1
pedophile,pdphl,1
fragmented,frgmnted,1
transmits,trnsmts,1
conceptually,cncptlly,1
allegiances,allegncs,1
inspected,nspctd,1
reprisal,rprsl,1
shortage,shtag,1
amicably,mcbly,1
contradictory,contrdictry,1
overwork,ovwrk,1
donating,dontg,1
snobbery,Sbry,1
overheating,ovht,1
amusements,amusmts,1
existing,xstng,2
autopsies,atopsys,1
cummings,cmmngs,1
stratosphere,strtsph,1
irregular,irreg,1
inspectors,insp,1
blasphemous,Blsphmus,1
admonishing,admon'g,1
ceaseless,cesls,1
progression,prgressn,1
collectible,cllctble,1
corporations,corpts,1
immigrants,imgrnts,1
hemoglobin,Hemglbn,1
revisions,rvsns,1
rottweiler,rtweiler,1
cognitions,cgnitins,1
escapees,escps,1
policies,polcys,1
explores,xplrs,1
reactors,rctrs,1
goodbyes,gdby,1
translates,TRNSLT,1
chuckling,Chcklng,1
sweatshirt,swtht,1
leisurely,lsurely,1
reproducing,rprducng,1
crucifix,crfix,1
competent,cmpetnt,1
archrival,rchival,1
jonbenet,jnbnt,1
excerpted,xcrptd,1
excitable,exctble,1
dialogue,diloge,1
reflected,mirrored,1
rational,RANL,1
compelled,cmplld,1
ukrainian,ukrn,1
revocation,revoke,1
conceptually,cncptly,1
postdoctoral,postdocl,1
unquestionable,UNQUEST,1
lascivious,lascvs,1
straggling,Stragg,1
residence,rsdnc,1
transmissions,trnmssons,1
attorney,Atty,1
universe,uves,1
pancreatic,pncrtic,1
undeserving,undsvg,1
happenstance,HAPTANCE,1
kindergarten,kinderg,7
satisfaction,satfaction,1
preening,prenng,1
paraffin,paraffn,1
harpercollins,hrprcolns,1
mariners,marnrs,1
voyeuristic,vyeurstc,1
telescopes,telscps,3
downwards,dowards,1
socialization,socialztion,2
spectacularly,spect,1
buckskin,from so much buckskin they do not win,1
deflecting,dfctng,1
appreciated,Apctd,1
mismatched,mismtchd,1
uncannily,uncny,1
symbolically,symbolcly,1
jurisprudence,jurisurence,2
programmers,progrmrs,1
constellations,cnstlat,5
penalized,PENLZ,1
primates,prmts,2
hamstrings,Hmstrgns,1
letterhead,lttrhead,1
grasshopper,grshopper,1
scrawled,scwld,1
asymmetry,asemitre,1
cataract,ctct,1
stockbridge,stokbrdge,1
centralized,cntrlzd,1
derisive,dersv,1
excoriated,Excd,1
renewable,rnewbl,1
handkerchief,handky,1
ascribed,scribd,1
perpetrators,perps,1
princely,prncly,2
emigration,EMGRTN,1
undersea,undrse,1
grizzled,grzld,1
rearview,rerview,1
knoxville,knxvil,1
standard,stnd,1
banquets,bnqts,1
ecologists,eclgsts,2
decomposed,decom,1
armaments,RMMNT,1
headline,hdlne,1
efficacious,effccus,1
markedly,Mtkdly,1
academically,acadmcly,1
wachovia,wchvia,1
gibraltar,gbtar,1
anesthesia,asta,1
transformer,trnsfmr,1
perilously,Perilosly,1
confrontation,CONFRNTATION,1
progressively,prgssvly,1
dispersed,disprsd,1
incremental,incrmntal,1
trapdoor,trpdr,1
manufacturing,manufac,2
businesswoman,bsnsswmn,2
windward,wndwrd,1
danville,dnvl,1
stalling,stalng,1
excommunicated,xcommnicatd,1
assertive,arve,1
complaints,compl,1
lodgings,ldgings,1
patrician,patic,1
whooping,whoop'g,1
heedless,heedles,1
unmarked,unmrkd,1
stratosphere,strato,5
vaccinations,vaccintons,1
analogies,anlgs,1
nightgown,nitegwn,1
incorrectly,ncrrctly,1
thriller,riller,1
robberies,rbris,1
reptilian,rept,1
irrigated,when irrigated is too much you can not,1
adoption,adptn,2
huckabee,hkb,1
installs,intls,1
outlying,outlng,1
rivalries,rivlries,1
highlights,highls,1
sexiness,sxns,1
crustaceans,crstns,1
insulted,insulted,1
ensnared,nsna,1
implicate,implct,1
flippers,flppr,1
chambers,chmbrs,1
economist,econ,1
infamous,nfams,1
brackets,bracks,1
excitement,ecmnt,1
overcoming,ovrcming,1
assignments,assignments,2
thoroughfares,thrufares,1
umbilical,Umblcl,1
alpharetta,APHTA,1
transmissions,trans,4
preschoolers,preschlrs,1
updating,updng,1
overture,overture,1
justifying,jf,1
pipelines,Piplns,1
mountainside,mtnsde,1
signatories,sgntrs,1
enforcing,nfrceing,1
immigrants,Imigrnts,1
concomitant,cncmtant,1
staggers,stggrs,1
measurements,mmts,2
landlocked,lndlckd,2
paradoxes,parado,1
eisenhower,eis,1
protectionist,prtctionst,1
bottomless,btmlss,2
shrubbery,sbry,1
paradoxes,paradx,1
sudanese,sudan,1
prescribes,prescrbs,1
weakness,weakns,2
practicality,Prac,1
kinesthetic,kinsthtc,1
scrapping,scrappng,1
beckoned,b'koned,1
bloomington,blmtn,1
tearfully,trflly,2
distillation,dstlltion,1
repentance,RPTNCE,1
appearances,appearnc,1
individualism,indvdlsm,2
dichotomy,dikotome,1
leighton,lghton,1
escalates,escates,1
patching,patcn,1
theocracy,Theocy,1
sunflowers,snfws,1
grandsons,grndsns,2
speedily,sp'ly,1
fulltime,flltime,1
regulatory,reg,1
mangrove,grove,1
deformity,dformty,1
morphine,mrphn,1
oscillation,oscilatn,1
initiated,initiatd,1
videotapes,vidtps,1
detainees,detins,1
kimberly,kimbrly,1
warriors,warirs,1
proactive,prctv,1
researches,rsches,1
nonsensical,nonsnscl,1
deployed,dply'd,1
airfield,airfld,1
phenomenally,phenlly,1
battleground,bttlground,1
overhauled,ovrhuled,1
despotic,Dspotc,1
quivered,your quivered is very good,1
dreamers,drmrz,1
shortage,shrtge,2
rumsfeld,r'feld,1
mythical,mytcal,1
spacious,spacus,1
correlation,correltn,1
brainwashed,branwshed,1
caucasian,cacasn,2
circumstance,circmstnce,1
oddities,oddies,1
shipment,shpmnt,2
grizzled,gri,1
complicating,comp,1
northeastern,nthestn,1
dramatically,dramtclly,1
mistrust,mistru,1
nonverbal,nvrbl,1
dealerships,dships,1
renderings,rdrgs,1
inaccurately,inaccurately,1
telescopes,telescopes,1
shuttered,shtrd,2
europeans,EUROS,1
aberdeen,abrdeen,1
riskiest,rskist,1
transcript,tnscp,1
zucchini,zucchini,1
futilely,FUTLE,1
extracts,xtrct,1
particles,prtcls,2
fiddling,fdlng,1
cirrhosis,Crrhsis,1
plotting,plotng,1
pantsuit,pntst,1
requisite,reqste,1
ericsson,ercsn,1
disproportionately,Disp,1
clinking,clnkng,3
microsoft,MCRSFT,1
interstellar,intslr,1
charitable,charitbl,1
unsatisfactory,nstsfcty,1
silverman,Slvm,1
jeopardy,jprdy,3
unaccountably,unacontbly,1
