original,abbreviation,count
hinckley,hnkly,1
entailed,entaild,1
temporality,tmprlity,1
stereotype,strtyp,1
benchmark,benmk,1
smokestack,smkstck,1
attaches,attchs,1
delivery,del,1
costello,costllo,1
factories,factrs,1
ballooning,ballning,1
residents,resdts,1
concerto,ct,1
ordinances,ordinncs,1
unneeded,unneedd,1
unquestionably,unqtbly,1
flowered,flwrd,2
impeccably,impecy,1
seventeen,7teen,1
supersonic,sprsonc,2
anaerobic,anaero,1
firepower,Firepwr,1
sluggish,slugg,1
styrofoam,styrfm,1
masturbation,mastbat,1
advocating,advctg,1
peacefulness,pcfulnes,1
whispers,whsprs,3
eventuality,evntuly,1
specifying,spcfyng,1
reassessment,Rsmt,1
challenges,chllngs,1
jingling,jiglg,1
politburo,russian,1
sandwiched,sandwichd,1
jurisprudence,jrsprdn,4
undergraduate,undrgt,1
suggesting,sggsting,1
clintons,clntns,2
blizzards,blzzrd,1
undergraduate,undgrad,1
assertiveness,assrtvnss,1
resources,rsrces,1
progression,progrshin,1
fantasia,FT,1
consummation,cons,1
buffered,bffrd,1
humanize,hmnz,1
racetrack,racetrk,1
ibuprofen,IB,1
dressing,drsng,1
southwest,sw,1
scientific,scifc,1
liberated,lbrtd,1
selection,slction,1
demonstrator,dmnsttr,1
miserable,Misrble,1
preventing,prvntng,1
remedial,remd,1
sicilian,scilian,1
mercedes,MERC,1
assertiveness,asrtns,1
reptilian,reptln,1
vernacular,vrnaculr,1
communicator,comun,1
verdicts,vrdcts,1
ophthalmology,ophtlmgy,1
moveable,mov,1
disintegration,dsntgrt,3
thrashed,thrs,1
riverfront,rvfrnt,1
scarring,Scarg,1
escalators,escltrs,1
environment,env,1
sidestep,sidstp,2
factoring,factrng,1
briefest,brfst,1
undetected,Undtcts,1
icelandic,iceldc,1
justifications,justs,1
inaccuracies,nacurcy,1
reappear,Reappr,1
importer,mprtr,1
snatched,sna,1
supervised,spv,1
antiterrorism,Antiterro,1
barbarian,barbrn,1
transportation,transpo,9
pinkerton,pnkrtn,1
putative,pttv,1
communicator,comcator,1
subatomic,sbtmc,1
numerals,numrls,1
interred,intrd,2
monastery,mnstry,1
olfactory,olfty,1
delusion,deluson,1
demonstrator,desmstrator,1
industrialized,indstrialized,1
springer,SPGR,1
dynasties,dynmits,1
accelerating,accelerating,2
comprehension,cphs,2
emphatic,emph'c,1
jurisprudence,jurprud,1
gingerbread,ginbrd,1
materialistic,matrilstc,1
freshman,frshmn,1
unconscionable,unconsnbl,1
adrenalin,adrnl,1
skittish,skttsh,1
manipulating,manip,1
optimized,optmzd,1
infractions,infrctns,1
irreverence,irreverence,1
bursting,bst,1
inspectors,inspctrs,1
prohibition,prohbtn,1
disintegration,dsntgrtn,1
precision,prcsn,1
chambers,chmbers,1
diminish,dmnsh,2
terminal,trmnl,1
commenting,comentn',1
countryside,cntrysd,1
executions,xcutns,1
assistants,assts,1
pretensions,prtnsns,1
coaching,cochng,1
genocidal,Gnocidl,1
adventurers,advers,2
hustlers,hurs,1
assuring,comfortable,1
acquittal,acqtl,1
slapping,slapng,1
anglican,anglcn,1
springfield,spfld,1
comprehensive,compreh,3
vandalized,vand,1
radioactive,radactv,1
confines,confnes,1
hawthorn,h'thorn,1
bennington,bngton,1
transportation,trnsprtaton,1
rainfall,rainf,1
deprivation,dprvton,1
retrograde,retogd,1
exquisite,exqste,1
occidental,occdntl,2
undertaking,undtak,1
kandahar,kandhr,1
perpetuation,prpetuaton,1
assertiveness,asset,1
dissension,dsensn,1
susteren,sstrn,1
confronted,confrntd,1
battalion,bttln,1
imperial,imprl,1
constellations,cnstlls,1
teenaged,tng,1
budapest,Bdpst,1
customized,cstmzd,1
michelangelo,mchlanglo,1
separateness,seper8nes,1
engravings,ngrvgs,1
programmers,par that programmers if it does not work,1
depraved,dprd,1
videotapes,v.tapes,1
barriers,brrers,1
recurring,recurn,1
denominational,dnmntionl,1
unmitigated,nmtgtd,1
ointment,ontmnt,2
jennifer,jenn,1
circumstance,crcstance,2
zimmerman,zimman,1
lineages,lneags,1
enchanting,nchanting,1
unsurprising,unsurpring,1
cuttings,cttngs,1
nonbelievers,nonblvrs,1
virginian,vrgnan,1
heartbeat,HB,1
outfitted,otfttd,1
socialization,socialztn,3
observatory,obstory,6
essentials,esstls,1
probably,Proly,1
smoother,smo,1
transmissions,transmisses,3
dissolves,DISS,1
pervades,p'vades,1
memoranda,memo,1
persuade,prsude,1
cathedral,cthd,1
liberated,librtd,1
greatest,greatest opportunity,1
channeling,chnlng,1
protectionism,protctnism,1
nationality,Ntnality,1
negotiations,negotiations,1
peasantry,peastry,1
workbench,wbnch,1
hallucinating,hllucntng,1
capabilities,cpblts,1
manufacture,manfc,1
staggers,stag,1
mathematicians,mathmtcns,1
beverage,drink,1
positioning,Pstng,1
predictor,prdctr,1
ingratiating,ingrtatng,1
interrogators,intrgtrs,1
takeover,tkeover,1
postures,pstrs,1
disintegrating,crumbling,1
administrations,admnstrtns,1
cognizant,cognznt,1
adventurers,advnturers,2
conservator,servator,1
instability,unstable,1
subsidizing,subsdzg,1
incidents,ncdnts,1
bacterium,bact'm,1
adulthood,adlthd,2
cirrhosis,crosis,1
salisbury,slsbry,2
cropland,crpland,1
afterthought,aftht,1
knoxville,knxvll,1
geothermal,Gethmal,1
claustrophobia,claustrphb,1
yellowstone,yelltn,1
pedestrians,ped,1
severing,svring,2
fragrance,frgnce,1
pontificate,Pntfcate,1
douglass,dglas,1
positions,pstions,1
prehistory,prehsstry,1
impulses,implses,1
scandals,scndls,1
unanimous,unam,1
occupant,occpnt,2
fragments,fgmnts,1
wordless,w'less,1
hinckley,hinkle,1
spiritual,sprtul,1
chesapeake,chspeak,1
velocities,vels,1
nutritionists,ntrtionsts,1
stratosphere,strat,2
wildness,wldss,1
womanizer,wmanzer,1
laborers,lborers,1
windshield,winshld,1
existence,xistnc,1
irritates,irittes,1
monitors,monit,1
knockoff,khokff,1
tweaking,twkng,2
differentiated,diffrntitd,1
illustrate,illtrt,1
favorites,favrits,1
spoiling,spoilng,1
yardstick,yardstick,1
repositioning,rpstionin,1
climbing,clmbing,1
contrarian,CT,1
managing,mng,1
brussels,brssls,1
unleaded,unl,1
quintessentially,qntssntlly,1
marjorie,majory,1
adherence,adrenc,1
afterlife,aftrlyf,1
coincidentally,coincide,1
midfield,mdfld,1
sacrilege,s'ledge,1
oddities,oddts,1
demonstrably,Dmonstrbly,1
actuators,actuatrs,1
electrical,elecl,5
maddeningly,Mdgly,1
synthesizers,SYNTH,1
mastered,mastered,1
subgroup,subgp,2
quotient,qtnt,1
profanity,pfnty,1
admitted,admtd,1
sleepwalking,slpwlkng,1
epidemiology,epidmolgy,1
doorframe,dorfrme,1
explicate,xplic,1
bulldozed,bulldzd,1
resident,rsidnt,1
generalization,gnrlztn,1
planners,plnrs,2
clowning,Clwning,2
totality,totlty,2
explorations,xplortns,3
honorees,honre,1
skyrocketing,skyroc,1
dispersing,dsprsing,1
referred,rfrd,1
foundation,FODA,1
gimmicks,Gmmks,1
amplitude,ampltde,1
commences,comm,1
watermelons,wtml,1
forensics,frenscs,1
feedstock,fdstk,1
reassess,REASS,1
delineating,dltg,1
shepherded,shperded,1
overseer,ovrsee,1
regularly,Regulrly,1
geopolitical,gepltcl,2
brezhnev,bzhnv,1
signifies,sgnfis,1
fleetwood,fltwd,2
unimpressed,unimprssd,1
strutting,Strttng,1
hundreds,hndrds,1
earnings,earn,1
kirkpatrick,krkptrk,1
cheerily,chrily,1
firepower,drpwe,1
energizing,enrg,1
pollination,pollnatn,1
inundated,inndtd,1
carpenters,carpntrs,3
nonbelievers,nnblvrs,1
infiniti,infnti,1
stemming,stemng,1
wariness,wrnss,1
inducing,indcng,1
committee,mittee,1
misshapen,mshapn,1
subsidizes,Sbsds,1
winemaker,wnmkr,1
fractions,Fracs,1
carlisle,carlil,1
pituitary,pit'ary,1
disillusioned,Dlusnd,1
superiority,suprorty,1
unabated,unb,1
despotic,dptic,1
socialization,soclztn,2
compendium,compdium,1
credentialing,crdntlng,1
breakthrough,brkthr,1
meanings,Mnings,1
majestically,maj,1
attended,attnded,1
bitterness,bttrnss,1
fingerprinted,fngrptd,1
tributes,trbts,1
reactors,Rctors,1
sprawling,sprwlng,1
encourages,encrgs,1
walkways,wlkwys,2
spinster,spinst,1
galloway,galw,1
panelists,pnlsts,2
hardaway,hrdawy,1
diverging,divrgin,1
detachable,dtchble,1
perilously,perly,1
crackdown,crkdwn,1
investments,INVSTS,1
acoustics,acstcs,2
dominance,dmnce,1
landlocked,enclosed,1
branching,brnchng,1
correlations,corrlatns,1
acrobats,acrbts,1
injecting,injctng,1
kilometers,klomtrs,1
priesthood,prsth'd,1
irascible,irscble,1
offensive,offnsv,1
footnotes,foottnts,1
scooping,scpng,1
analysts,anlsts,1
explorations,explora,7
inexorably,in,1
composing,cmpsng,1
percentages,perctgs,1
newsroom,nwsrm,2
communique,commnqe,1
tightening,tgtng,1
rainfall,RF,1
nonsignificant,nonsgft,1
printouts,prntouts,2
envelopes,envelpes,1
bottomless,bttmlss,1
residency,Rsidncy,1
schooner,sch'r,1
outlandish,OLish,1
monochrome,mnchrm,1
stratification,stration,1
geographic,geogrphc,1
laterally,ltrlly,1
originating,orgntn,1
totalizing,totlizing,1
therapist,thrpst,1
affidavits,affdvts,1
instructors,nstrctrs,1
distinctive,distinc,1
opinions,opios,1
spearhead,sprhed,1
genocidal,gncdl,2
subdivision,subdvsn,2
reserving,resrvng,1
neurology,neurolgy,1
stifling,stiflg,2
seasonings,seasngs,1
wellesley,wllsly,2
bartering,brtring,1
wiggling,wggng,1
exterminated,Extd,1
peasants,psants,1
accepting,aceptng,1
falsifying,falsing,1
settlements,sttlmnts,1
directors,dctrs,1
caressed,cares,1
frontline,frntlne,1
caregivers,caregrs,1
applause,appls,2
helpings,hlpngz,1
contended,cntdnd,1
harpercollins,hpercllins,1
equivocal,eqvcl,1
compelled,Compld,1
neuromuscular,Nuromsclr,1
contrary,Cntrary,1
atmospheric,atmpheric,3
receiver,rece,1
anathema,anathema,1
complaints,cmplnts,1
polishes,Plishs,1
pontificate,ptifi,1
chuckles,ch,1
reconstructions,reconstrcions,1
statesmanship,leadership,1
temperaments,tpmts,1
straddles,stddles,1
headliner,star,1
engendered,engendrd,1
understatement,nderstatmnt,1
returned,rtrned,1
buffered,bufrd,1
classrooms,csrms,1
sunflower,snflwr,1
astonishment,atsmt,1
schoolchildren,schlchld,2
saluting,sault,1
collected,clctd,1
mainstays,m'nstays,1
approximate,aproxim8,1
styrofoam,styrfom,1
radicalism,rdcalism,1
workbench,WB,1
roadblock,rdblck,1
amplification,apfcon,1
inebriated,inebrted,1
disintegration,disint,8
acceleration,acclrtion,1
enforces,enfs,2
earnestness,earnestn's,1
countryside,CntrySd,1
unfriendly,unfrndly,2
numerically,NUMLLY,1
unadorned,UNDRND,1
compartment,comp.,1
transmissions,transons,1
complaints,cmplts,1
satisfactions,Stisfctn,1
aspiration,asptn,1
invalidated,in-lidated,1
archived,R-chv'd,1
bertrand,brtrnd,1
printouts,prints,1
elephant,lphnt,1
challengers,chllengrs,1
compartment,compt,4
matriarch,mtrh,1
vertebrate,vrtebrte,1
observations,obs,1
teenager,TA,1
compartment,comp,4
complexes,cmplxs,1
holbrooke,holbrk,1
undergraduate,undergrad,8
incursion,ncrson,1
warheads,w'heads,1
latrines,Ltrines,1
inexperienced,nexprncd,1
retracted,retractd,1
imminent,mminent,1
anatomic,antmic,3
excerpts,exc,1
primates,primts,1
isolationism,Isltm,1
unwillingness,unwllngnes,1
appleton,aptln,1
foundation,support,1
birthmark,brthmrk,1
watching,wtchng,2
turnbull,trnbl,1
underperforming,poor results,1
assertive,asrtv,1
advancement,advncmt,1
mishandling,mshndlng,1
garnering,GANERNG,1
windward,wndwd,1
crouches,crawchs,1
preprogrammed,pre-grammed,1
compartment,cmprtmn,3
metabolize,mtaboyze,1
identically,identcly,1
chuckles,Cks,1
castigated,cstigted,1
reinhardt,rinhrdt,1
congregations,cngrgtns,1
deregulated,Dereg,1
radicalism,rdclism,1
irascible,irasc,1
hypothesized,hypthszd,1
dictatorship,dship,2
dictatorship,dicttrship,2
turnbull,Tbull,1
academically,acad,8
seamless,seamles,1
breakfast,brast,1
youngstown,Yngstn,1
unforgiving,unfgvg,1
congresses,cngrsses,1
summarily,Summ,1
integrative,ingratve,1
worrying,wying,1
sniffing,snff,1
molecular,mlcr,1
skepticism,skptcism,1
benchmarks,Benmrks,1
parliamentary,p'mentary,1
forebears,fb,1
hardware,Hdwr,1
collected,cltctd,1
industrialized,industrial,3
misshapen,mishapn,1
insulted,Insltd,1
witnessing,WTNing,1
paralleled,Prld,1
assignments,asnmnts,1
strategies,strategies,1
interdependent,intrdpndnt,4
sandwiched,swched,1
industrializing,ndusrializn,1
forecasting,frcstng,1
positioning,PS,1
transportation,transp,8
francine,francn,1
sneering,snrg,1
candidly,Candly,1
decision,dcsn,1
unabated,un-bated,1
proportionate,proptnte,1
disenchanted,dsnchntd,1
conservatory,consv.,1
tethered,tthrd,1
pathologist,pthlogist,1
helpfully,hlpfly,1
descriptors,dscrptrs,1
playroom,PRM,1
expatriate,expatr8,1
schoolchildren,schooch,3
agonized,agnzd,2
categories,catgoris,1
enrollments,enrolmnts,2
unimpressed,unipss,1
extracurricular,extracu,5
smattering,smattrg,1
telescopes,tlscpes,4
hallucinating,halcin,1
contributors,cntrbtrs,1
spiritual,sprital,1
makeover,Mkovr,1
shrewdly,shrwdly,1
conversation,cvstion,1
retooled,rtoold,1
restaurateur,rsteur,1
weirdness,weird,1
acquainted,acqnted,2
obsolescence,bslscnc,1
allusion,allusn,1
constitution,cnstn,1
increments,incrmts,1
paralleled,prllld,1
solidarity,soldrty,1
neighbor,Negbor,1
monetary,mntry,2
outmoded,outmdd,1
vultures,vultrs,1
reproduced,rprdcd,1
overheating,ovrhting,1
identically,idnticly,1
culpepper,clpepr,1
humpback,hmpbk,1
digitized,igitzed,1
flagship,FLSP,1
gorgonzola,gorgnzola,1
unchanging,unchngng,1
enterprise,ent,1
pacifica,pcifica,2
interdependent,interdpndnt,1
projects,proj,1
oxidation,oxidatn,1
exacerbated,xaserbtd,1
immanuel,imman,1
judiciously,judcsly,1
handyman,hdyman,1
heartened,HRTNED,1
manufacturing,m'facturing,1
narcissism,ncsm,1
dimension,dmnsn,1
perennial,prnl,1
satellites,stls,1
distracting,dstrctin,1
interstellar,interstel,1
immaterial,imatrial,1
appropriated,aproprted,1
eschatological,schatolgcl,1
forwards,fwds,1
meredith,merith,1
learning,lrng,1
delineation,delintn,1
necessary,ncssry,1
astrology,astrlgy,1
interrogating,intgtg,1
attrition,attrtn,1
ambitions,ambi,1
moratorium,mortm,1
thrashed,tshd,1
propagating,prpgtin,1
exploratory,Xplrtry,1
assignments,assing,1
jonesboro,jnsbr,1
trustworthy,trstwrthy,3
pleasures,plsrs,1
retrograde,retro,1
mademoiselle,mdmsle,1
eviction,evict'n,1
incontrovertible,ncontrvrtble,1
preferred,preferred,1
virginia,virg.,1
sheppard,sheps,1
extravagantly,xtravgntly,1
magnificently,mgnfcently,1
inspiration,inspirn,1
reimbursement,rimbrsmnt,1
detective,dtectve,1
credentials,crdntials,1
justifies,justifs,1
indecent,idct,1
brezhnev,brznv,1
insurgencies,nsrgncs,1
auditioned,Auditned,1
jousting,jstng,1
negligent,nglgnt,1
beltsville,beltsvl,1
vaseline,vaslne,1
maddening,maddnng,1
manipulator,manipulate,1
dissolve,dsolve,1
licorice,l'ice,1
richland,rchland,1
propeller,propelr,1
wildcats,wldcts,1
melodies,melody,1
bertrand,bertrnd,1
undisturbed,undstubd,1
fascinates,fscn'tes,1
dichotomy,dichot,1
ineffable,inefble,2
yesterday,y'day,1
greedily,greedily,1
misunderstanding,Misund,1
blossomed,blsmd,1
midwives,mdwives,1
charlayne,chrlyn,2
initially,inin,1
escalates,esclts,1
objections,objet,1
indecent,indcnt,1
primarily,prmi,1
professionally,prfssnly,1
infighting,internal rowing,1
inflationary,infltnr,6
inflationary,infltny,1
distracting,distrctg,1
perpetuation,pptuat,1
statesmen,stsmen,1
youthful,youth,1
antibacterial,antibac,1
deliveries,delivs,1
samuelson,samu'son,1
givenchy,gvnchy,3
enveloping,ENVLPNG,1
interdependent,intrdpn,10
polarized,polrzd,1
illuminating,illumg,1
predicated,affirm,1
allegiances,allgnces,1
storehouse,STREHSE,1
doomsday,dmsday,1
reassuring,re-suring,1
generalizable,gnrlzd,1
confidante,cnfdnte,1
dressing,drssng,1
adequate,adeqwt,1
premodern,pern,1
impoverished,mpovrsht,1
audition,ADT,1
primitive,primtive,1
magnificent,magnct,1
nonverbal,nnval,1
maligned,mal,1
obstruction,obtcn,1
falsetto,f'etto,1
alacrity,alcrty,2
feedstocks,feedstoks,1
chanting,chntng,1
casualness,casualns,1
locomotive,locomtv,3
pinkerton,pinker,1
preferred,prefrr,1
penetrating,pntrg,1
excoriated,xcortd,1
compression,cmpreshn,1
astounded,astoundd,1
intravenously,intvysy,1
carlisle,crlsl,1
stretched,strched,1
interlaced,intleist,1
accreditation,acredtn,1
signaled,Sgnld,1
calculates,CALCLATES,1
industrialized,indust,4
transformations,transform_n,1
corrupted,crptd,2
surcharge,srchg,1
manipulation,manipltn,1
shuffled,sfld,1
largesse,lrgsse,1
commuters,comutrs,1
departments,dprtmn,1
painfully,painf'y,1
ambiance,mbnc,1
stunningly,stuninly,1
cascaded,cascdd,1
eschewing,eskew,1
reputations,reptashin,1
tortures,trtrs,1
internationally,interna,7
enforces,Nforcs,1
scholarship,schlrshp,1
affidavits,affdvits,1
opinions,opns,1
considering,cnsiderng,1
guesthouse,B&B,1
houghton,hghtn,2
adirondacks,adrndcks,1
entitlement,entime,1
improvisation,improv,1
redeeming,redeming,1
relativism,relatvism,1
unknowable,unknwbl,2
windshield,windshield,1
priscilla,PRSCLA,1
desecrated,DCR,1
miniscule,mniscle,1
mulching,mlching,1
tiresome,tirsm,1
pardoned,pard,1
quotient,quont,1
monofilament,monoflmnt,1
memorabilia,membrilia,1
dignitaries,dgntaries,1
brokerage,BKRGE,1
observatory,observtry,2
immunity,safe,1
petunias,ptnias,1
retrograde,rtgde,1
dictatorship,dict'ship,1
confounds,confnds,1
nonsensical,nonsnsicl,1
playwright,pwrg,1
stewards,stwrds,2
transformations,trnsfrmtns,1
himalayas,hmlys,1
traitors,tr8rs,1
unheeded,Unhded,1
alluring,luring,1
rosenthal,rsnthl,1
reprimand,repri,1
manicure,mncr,1
magnificence,mgnificnce,1
soulless,soules,1
plastered,plastd,1
semester,Smstr,1
punctuate,abbreviate,1
brantley,brntly,2
changeover,chgovr,1
officially,offally,1
continents,cntnts,2
mechanically,mechncly,1
parliamentary,parlmt,2
thoroughness,thg,1
enrollments,enrllmnts,4
conferring,cfng,1
lawrence,lrns,1
jumpsuit,jmpst,2
activists,actvsts,1
calculate,clculte,1
edmonton,edmntn,3
nourishing,nrshng,1
lombardi,lombrdi,2
regularly,regulrly,1
krauthammer,krthmr,1
wolfgang,wlfgng,2
insulted,insltd,1
compartment,comptmnt,1
educationally,educ'ally,1
pedophiles,pdphls,1
intersections,ints,1
imprisoned,impr,1
purchases,prcheses,1
researches,rschs,1
analogies,anlgis,1
anteroom,antrm,1
paradoxically,PARADOXCLY,1
revolutionized,RVLU,1
certainly,Ctnly,1
groundwater,grdwtr,1
structure,Str,1
headwaters,heads,1
fleetwood,fleetwd,1
exhibition,exh,1
microorganisms,mcrorgnsms,1
civilians,civis,1
abbreviations,abbrs,1
theorize,therze,1
modified,modyfyd,1
extracurricular,xtracurclr,1
petunias,petunas,1
escapees,escpes,1
formalist,frmlst,2
referencing,rfrcng,1
untapped,ntpped,1
kinesthetic,kine,1
suffocating,sffctng,1
pullover,pllovr,1
loadings,ldngs,3
caregivers,carergvrs,1
commemorating,commem,1
registering,rgstrng,1
mastercard,mstrcard,1
citizenry,ctzny,1
pessimists,pessmsts,2
peacefully,pcflly,2
resuming,continues,1
dissented,disent,1
mangrove,mangrv,1
decently,dctly,2
skirmish,Skrmsh,1
mechanically,mchniclly,1
temperatures,tmpraturs,1
appointee,apntee,1
suspected,spctd,1
cartoonists,crtnists,1
metalwork,mtlwk,1
skinheads,sknhds,1
expelled,xpeld,1
environmentalists,ethical,1
studiously,stdsly,1
resonated,resonatd,1
formalist,frml'st,1
fountains,fntns,1
preseason,presea,1
instrumentation,instru.,1
worthless,wrthls,1
bulletin,bletn,1
communally,cmmunlly,1
replying,repyng,1
maximized,mxmzd,1
khrushchev,khschv,1
antiquity,antqty,1
convenient,convn'nt,1
boycotting,boycotg,1
matrimony,mtrmny,1
workforce,wkfc,1
adirondack,addack,1
aqueduct,aqd,1
unlatched,nltchd,1
graveyard,grvyd,1
relatively,comparison,1
playroom,plyrm,1
moustache,mstche,1
industrialized,industri,4
nonsense,nsense,1
footsteps,ftstps,1
persevered,persvrd,1
bennington,bnningtn,1
creosote,Crste,1
threatening,thrtng,1
situational,Situatnl,1
misusing,msusng,1
threshold,thresh,1
marshmallows,marshmlws,1
multitude,mtd,1
intensifies,insfie,1
preamble,prembl,1
atmospheric,atmospheric,2
experiments,xperimnts,2
crackdown,crdwn,1
bridesmaids,brdsmds,1
advancement,advncmnt,2
designed,desig,1
demanded,dmnded,1
redeeming,redming,1
huckabee,sarah,1
assignments,asmts,2
guerrilla,GRRLLA,1
slightly,sgty,1
astounding,stndg,1
esperanza,esp,1
jurisprudence,jurispr,7
prohibited,prohib,1
tempting,tmptg,1
montessori,mntssri,1
geopolitical,geopolit,1
emeralds,emelds,1
constellations,const,1
storeroom,stroom,1
masterful,Mstrfl,1
foundered,Fdered,1
explorations,expl,2
paranoid,prnoid,1
mobility,moblty,1
passageway,passgw,1
instructional,nstrucnal,7
investments,invtmnts,1
rosenthal,rosen,1
astronomer,astrnmr,1
criticizing,crtczing,1
beginner,bgnr,1
flattened,flttned,1
connecting,connc,1
adequate,adeq,1
verifying,vrifing,1
analysts,anal,1
straddle,strddl,1
sandbags,sndbgs,1
cheshire,Cheshr,1
correlation,corlat,1
francesco,frncsco,2
celebratory,clbty,1
whooping,whop,1
pituitary,pittry,1
scuttled,sctld,1
bookstores,bookstrs,2
thriving,thrvng,1
numerous,numrs,1
unambiguously,unambig,2
wistfully,wsfly,1
resource,rsrce,1
unpredictable,unprdctbl,2
belongings,Blngngs,1
linkages,lnkgs,2
assemblies,asemblies,1
allocated,aloctd,1
credentialed,credentld,1
tweaking,twking,1
phenomenon,fenomnon,1
suppressing,spprg,1
lavender,lavender,1
jurisprudence,jurisdence,2
astounding,astnding,1
elucidate,elcdt,1
elevation,elvtion,1
graciousness,gracas,1
interrogated,interroed,1
quizzical,quzcl,1
guesthouse,Ghouse,1
machined,machned,1
frankenstein,fknst,1
shrewdly,crafty,1
jingling,jnglng,2
colombia,cl-bia,1
principals,prncpls,9
permanence,prnece,1
drizzled,drzzld,1
cataract,Crct,1
attacked,atakd,1
imbedded,imbded,1
substitution,sub,1
biodiversity,Bio Dv,1
battalion,btlion,1
instability,So much instability helps me,1
stressful,strsfl,1
martyred,matred,1
incorporates,incorp,1
expansions,xpnsns,1
nutrient,the nutrient are good,1
postponement,pstpnmnt,1
cameraman,cam,1
courtyards,crtyrds,1
airspace,space,1
expeditiously,expedeslee,1
alderman,aldrmn,1
involving,invlvin,1
straightforward,streitforward,1
teammate,tmmate,1
austrians,austrns,2
resiliency,rsilncy,1
cavernous,cvns,1
increment,in,1
cheesecloth,cheesclth,1
canisters,cnstrs,1
selenium,slnium,1
condenses,cndses,1
skyscraper,skyscrpr,1
extortion,extor,1
severance,SVNC,1
irrigated,irrgat'd,1
misperception,msprcption,1
introspection,ntrospctn,1
overcast,ovcast,1
misperception,msprcptn,1
submitting,sbmttg,1
commissions,COMSION,1
geopolitical,geopoly,1
laboratory,laborat,2
neuromuscular,neurmusc,1
desecrated,desec,1
ejection,eject.,1
geopolitical,geopoli,11
julianne,jlyan,1
indolent,indlnt,1
worrying,Worryng,1
unmediated,unated,1
industries,ind.,1
sedatives,sedtvs,1
flirting,flrt'n,1
fiddling,fiddling,1
bloodied,bldied,1
penalize,penli,1
riverdale,rvrdl,1
reformist,rfmst,1
equalizer,eqlzer,1
salutary,salutry,1
electrolyte,e'lyte,1
invigorating,INVIG,1
discipleship,dsclpshp,1
battleground,btfe,1
sociocultural,sociocutural,1
geopolitical,geopol.,1
harvesting,Hrvstng,1
accommodations,accom.,1
numerous,numrus,1
purification,prifcatn,1
epitomizes,eptzs,1
extraterrestrial,extrate,1
flaxseed,flas,1
romanticism,romtiz,1
characterize,characterize,1
invoking,nvkng,1
journals,jrnls,2
fairness,frs,1
possibility,psblty,1
ambulance,amblnce,1
succession,Scsion,1
showered,shwred,1
legislating,legislatng,1
parliamentary,parl.,1
concomitant,CCT,1
humanely,humanly,1
ambiance,ambc,1
straightened,strghtnd,1
airfield,rfld,1
backwaters,Bckwtr,1
rightness,rightns,1
extraordinary,extrdnry,1
implementing,put in place,1
hauntingly,haunt'ly,1
valuation,valu,1
underperforming,Vperfroming,1
condenses,cond,1
douglass,duglas,1
antiaircraft,ANCFT,1
courageously,crglsy,1
industrialized,indstrl,5
illustrating,illstrt'n,1
expeditions,expeds,1
stirring,strrng,1
undertaking,undertaking,1
appreciated,app.,1
ridiculing,ridculin,1
substandard,sbstnd,1
forerunner,4runnr,1
modulation,modlaton,1
striking,strikg,1
leisurely,lazy,1
transactions,trnsction,1
atlantan,atlantn,1
daintily,dantly,1
orchestral,orchis,1
biodiversity,biodvrsty,1
appetizing,Apptzng,1
antipathy,ANPY,1
directors,dirs,1
dissented,dsentd,1
monstrosity,mnstro'ity,1
enrollment,enrllmn,4
knockoff,knckff,1
hereafter,heraft,1
summarily,SMMRLY,1
modulation,mdlton,1
sportsmanship,SPRTMNSHP,1
verifying,varfie,1
tantalizingly,tntalizng,1
quickest,quik,1
gingerly,giny,1
vastness,vast,1
devastate,DVST,1
harmonic,harmnc,1
enchanting,enchtg,1
requesting,request,1
downriver,Drvr,1
wizardry,wzrdry,1
commercialize,cmmerclze,1
relocating,rlocting,1
deployed,dlld,1
outsized,otszd,1
atmospheric,atmsprc,1
resigning,Res.,1
variances,vrncs,1
goaltender,gltndr,1
adequate,adq,1
shoelaces,shoelcs,1
intention,intent,1
distinguished,dstngsh,1
maligned,mlgnd,1
barriers,bariers,1
sausages,saug,1
redeeming,rdm,1
menacingly,mn,1
mercedes,mrcds,1
seagulls,cgls,1
figuring,fgurng,1
archrival,rival,1
switzerland,swzlnd,1
permanente,Permntnt,1
misogynist,msognst,2
coalition,coaltn,1
uninterested,uninted,1
annoying,irratating,1
auerbach,auerb,1
inedible,inedbl,1
palmetto,Pamito,1
michelangelo,mclnglo,1
rubenstein,rubnstein,1
ambushes,mbu,1
unexpectedly,unxpctdly,1
pandering,pander,1
ostentatious,ostttous,1
bridesmaids,bridmd,1
epidemiology,epdmgy,1
disposing,dispng,1
stagnated,stgntd,1
succinct,ssnt,1
filigree,filgr,1
observatory,obsvty,1
giraffes,grffs,1
accelerating,accl,1
rational,RTONL,1
relocating,reloc,1
simpsons,smps,1
provocatively,prvocatvly,1
brightly,brgtly,1
embroidered,embrdrd,2
unadorned,undornd,1
transferable,trancefrable,1
admissions,admissns,1
popularly,pplr,1
solidified,solidfi,1
perspiration,perspn,1
pharmacy,phrmcy,1
headwaters,hwrs,1
hesitation,hstn,2
divisiveness,DVSVNSS,1
embroidered,embrd,1
outlined,olnd,1
diverging,dvrging,1
exhaling,EXHG,1
fingernails,fngrnails,1
conveyance,convyce,1
citigroup,citi,1
protector,prot,1
claremont,clrmnt,1
optional,optnl,1
unadorned,ud,1
delicate,dlcat,1
encouragement,encurgmnt,1
